Order ID,Order Date,Ship Date,Segment,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
US-04177,2016-04-15,2016-04-19,Consumer,West,Office Supplies,Labels,30.49,1,0.0,8.1
US-04177,2016-04-15,2016-04-17,Consumer,South,Technology,Phones,1558.56,2,0.3,57.25
US-01941,2016-04-16,2016-04-22,Home Office,South,Furniture,Tables,3762.0,3,0.0,722.46
US-04904,2016-04-16,2016-04-18,Consumer,Central,Office Supplies,Supplies,56.8,1,0.0,4.23
US-04904,2016-04-16,2016-04-18,Home Office,South,Office Supplies,Fasteners,22.19,1,0.0,1.2
US-00729,2016-04-17,2016-04-21,Home Office,East,Office Supplies,Labels,16.65,2,0.1,4.73
US-00745,2016-04-17,2016-04-19,Corporate,Central,Furniture,Chairs,223.24,3,0.0,59.16
US-02012,2016-04-17,2016-04-18,Consumer,East,Furniture,Bookcases,1105.17,4,0.0,235.43
US-02012,2016-04-17,2016-04-21,Home Office,South,Office Supplies,Binders,180.82,2,0.5,-57.07
US-01230,2016-04-18,2016-04-18,Corporate,West,Office Supplies,Appliances,147.69,3,0.0,13.38
US-01230,2016-04-18,2016-04-23,Corporate,East,Technology,Phones,2044.44,5,0.0,165.06
US-01230,2016-04-18,2016-04-18,Home Office,East,Technology,Accessories,722.61,3,0.3,-34.81
US-01834,2016-04-18,2016-04-18,Consumer,East,Furniture,Tables,1111.6,1,0.3,21.6
US-01834,2016-04-18,2016-04-23,Home Office,Central,Office Supplies,Labels,86.81,4,0.4,-11.22
US-01834,2016-04-18,2016-04-23,Consumer,East,Technology,Machines,885.43,4,0.4,-305.39
US-03147,2016-04-18,2016-04-18,Corporate,East,Office Supplies,Binders,15.81,1,0.0,3.04
US-03147,2016-04-18,2016-04-24,Home Office,South,Technology,Accessories,802.06,4,0.0,160.42
US-03147,2016-04-18,2016-04-19,Home Office,Central,Office Supplies,Art,230.85,1,0.0,48.71
US-03973,2016-04-18,2016-04-21,Home Office,East,Furniture,Bookcases,2312.59,4,0.5,-696.64
US-04362,2016-04-18,2016-04-22,Corporate,South,Office Supplies,Labels,87.17,5,0.15,1.63
US-04516,2016-04-18,2016-04-19,Corporate,West,Technology,Machines,1049.58,2,0.2,23.42
US-04758,2016-04-18,2016-04-21,Corporate,East,Office Supplies,Supplies,24.0,2,0.5,-7.69
US-00220,2016-04-19,2016-04-19,Home Office,South,Technology,Accessories,1095.12,3,0.0,131.8
US-01229,2016-04-19,2016-04-22,Corporate,East,Technology,Copiers,1138.23,1,0.0,80.37
US-01229,2016-04-19,2016-04-24,Home Office,South,Technology,Accessories,383.97,1,0.3,-70.16
US-02483,2016-04-19,2016-04-25,Consumer,East,Office Supplies,Supplies,157.79,2,0.2,0.81
US-03588,2016-04-20,2016-04-25,Consumer,Central,Technology,Phones,334.73,1,0.0,28.47
US-03870,2016-04-20,2016-04-23,Corporate,Central,Office Supplies,Appliances,662.39,1,0.0,190.31
US-03870,2016-04-20,2016-04-20,Home Office,Central,Furniture,Tables,574.59,2,0.0,172.12
US-03460,2016-04-21,2016-04-21,Corporate,West,Technology,Phones,261.62,1,0.1,20.24
US-03904,2016-04-21,2016-04-27,Home Office,West,Technology,Phones,2536.33,3,0.0,157.8
US-04396,2016-04-21,2016-04-24,Home Office,Central,Technology,Copiers,1521.59,1,0.15,369.59
US-04396,2016-04-21,2016-04-24,Corporate,West,Office Supplies,Fasteners,72.99,3,0.1,10.65
US-04396,2016-04-21,2016-04-21,Corporate,East,Office Supplies,Art,307.63,3,0.0,84.01
US-04617,2016-04-21,2016-04-24,Corporate,East,Office Supplies,Art,108.84,1,0.3,6.45
US-00276,2016-04-23,2016-04-26,Home Office,East,Technology,Copiers,1962.87,1,0.0,398.72
US-00394,2016-04-23,2016-04-29,Consumer,East,Furniture,Chairs,174.37,1,0.0,55.64
US-00394,2016-04-23,2016-04-25,Home Office,West,Office Supplies,Supplies,178.59,4,0.0,15.96
US-01475,2016-04-23,2016-04-26,Home Office,Central,Furniture,Bookcases,2770.92,4,0.0,251.25
US-01475,2016-04-23,2016-04-24,Home Office,West,Furniture,Chairs,600.28,4,0.1,19.21
US-01475,2016-04-23,2016-04-27,Corporate,West,Technology,Copiers,2329.78,2,0.2,134.42
US-02000,2016-04-24,2016-04-25,Corporate,East,Office Supplies,Paper,152.07,1,0.2,-1.61
US-02546,2016-04-24,2016-04-26,Consumer,East,Office Supplies,Art,114.52,1,0.0,24.78
US-04741,2016-04-24,2016-04-30,Home Office,Central,Office Supplies,Art,175.96,1,0.0,27.13
US-04741,2016-04-24,2016-04-30,Home Office,West,Office Supplies,Paper,167.95,1,0.1,41.98
US-00316,2016-04-25,2016-05-01,Consumer,West,Technology,Copiers,2593.7,5,0.0,609.83
US-00316,2016-04-25,2016-04-30,Corporate,South,Furniture,Chairs,1268.8,2,0.2,140.68
US-00316,2016-04-25,2016-04-28,Home Office,West,Furniture,Bookcases,1439.99,4,0.0,502.2
US-01121,2016-04-25,2016-04-25,Consumer,West,Technology,Phones,2600.68,3,0.0,546.79
US-04042,2016-04-25,2016-04-29,Home Office,South,Furniture,Bookcases,1016.86,2,0.0,184.72
US-04782,2016-04-25,2016-04-26,Consumer,Central,Technology,Copiers,221.9,1,0.0,68.53
US-04782,2016-04-25,2016-04-28,Home Office,Central,Furniture,Furnishings,93.84,1,0.0,19.43
US-04782,2016-04-25,2016-04-29,Consumer,Central,Office Supplies,Binders,86.42,1,0.0,23.35
US-01083,2016-04-26,2016-05-01,Corporate,Central,Furniture,Chairs,157.31,1,0.4,-5.66
US-01610,2016-04-26,2016-04-30,Consumer,South,Office Supplies,Paper,94.45,1,0.0,22.13
US-03051,2016-04-26,2016-04-26,Home Office,East,Technology,Accessories,122.06,1,0.0,12.98
US-03051,2016-04-26,2016-04-28,Home Office,South,Office Supplies,Fasteners,128.38,5,0.0,23.59
US-04584,2016-04-26,2016-05-02,Corporate,East,Office Supplies,Envelopes,20.29,2,0.0,4.94
US-00577,2016-04-27,2016-04-28,Consumer,East,Office Supplies,Labels,33.12,2,0.0,6.55
US-00577,2016-04-27,2016-05-01,Home Office,East,Furniture,Tables,1114.02,1,0.0,387.87
US-01962,2016-04-27,2016-05-03,Home Office,Central,Technology,Phones,790.71,2,0.0,191.55
US-01962,2016-04-27,2016-05-03,Home Office,South,Technology,Machines,420.63,1,0.0,143.21
US-02654,2016-04-27,2016-04-30,Corporate,Central,Technology,Copiers,3046.79,4,0.3,-527.26
US-02332,2016-04-28,2016-05-03,Consumer,South,Furniture,Bookcases,1164.33,4,0.0,130.12
US-02516,2016-04-28,2016-04-28,Consumer,South,Technology,Phones,1138.13,4,0.1,110.88
US-02516,2016-04-28,2016-05-01,Home Office,West,Technology,Phones,2950.67,5,0.15,635.5
US-01906,2016-04-29,2016-05-04,Home Office,Central,Technology,Machines,1387.89,1,0.0,303.76
US-01906,2016-04-29,2016-05-04,Corporate,Central,Technology,Machines,835.64,2,0.0,96.23
US-03344,2016-04-29,2016-04-30,Consumer,South,Technology,Phones,752.8,2,0.0,48.29
US-03344,2016-04-29,2016-05-05,Corporate,West,Technology,Accessories,47.3,1,0.5,-11.29
US-03344,2016-04-29,2016-05-03,Corporate,West,Furniture,Tables,6835.05,5,0.15,-39.47
US-04349,2016-04-29,2016-05-01,Home Office,Central,Office Supplies,Binders,133.2,5,0.15,16.21
US-00952,2016-04-30,2016-05-06,Corporate,Central,Office Supplies,Envelopes,31.66,1,0.3,-6.46
US-02247,2016-04-30,2016-05-01,Home Office,East,Furniture,Furnishings,650.06,3,0.0,40.61
US-03948,2016-04-30,2016-04-30,Consumer,West,Furniture,Chairs,300.79,1,0.2,-4.6
US-00295,2016-05-01,2016-05-05,Home Office,Central,Office Supplies,Appliances,1297.91,3,0.2,-73.78
US-00435,2016-05-01,2016-05-07,Corporate,West,Office Supplies,Supplies,102.62,2,0.0,23.96
US-00442,2016-05-01,2016-05-03,Consumer,South,Office Supplies,Appliances,572.46,2,0.0,92.58
US-00902,2016-05-01,2016-05-06,Consumer,West,Technology,Machines,1343.7,1,0.1,300.46
US-00902,2016-05-01,2016-05-07,Consumer,Central,Technology,Accessories,1149.73,4,0.0,58.43
US-00902,2016-05-01,2016-05-05,Consumer,East,Office Supplies,Envelopes,55.89,3,0.15,3.95
US-02479,2016-05-01,2016-05-07,Corporate,South,Furniture,Furnishings,498.37,2,0.2,-10.7
US-02479,2016-05-01,2016-05-03,Consumer,East,Furniture,Tables,7300.21,5,0.15,1068.5
US-01993,2016-05-02,2016-05-08,Home Office,West,Furniture,Furnishings,229.46,1,0.1,16.69
US-01993,2016-05-02,2016-05-05,Corporate,Central,Furniture,Chairs,493.73,1,0.0,49.68
US-02033,2016-05-02,2016-05-04,Corporate,West,Office Supplies,Envelopes,86.69,3,0.0,17.25
US-02033,2016-05-02,2016-05-06,Corporate,Central,Furniture,Chairs,544.41,1,0.0,88.11
US-02967,2016-05-02,2016-05-02,Home Office,West,Technology,Phones,2296.28,3,0.0,767.54
US-02967,2016-05-02,2016-05-02,Consumer,West,Office Supplies,Binders,68.0,2,0.1,10.51
US-03680,2016-05-02,2016-05-03,Corporate,West,Office Supplies,Envelopes,52.4,2,0.15,-1.23
US-04379,2016-05-02,2016-05-03,Consumer,South,Office Supplies,Envelopes,12.49,2,0.0,4.08
US-04379,2016-05-02,2016-05-03,Home Office,Central,Office Supplies,Art,126.2,1,0.3,-11.57
US-00086,2016-05-03,2016-05-06,Home Office,Central,Technology,Accessories,72.79,2,0.0,25.22
US-00450,2016-05-03,2016-05-08,Home Office,East,Office Supplies,Binders,102.11,2,0.4,-14.72
US-00450,2016-05-03,2016-05-03,Consumer,East,Technology,Phones,852.46,1,0.4,-71.55
US-00963,2016-05-05,2016-05-09,Home Office,South,Office Supplies,Appliances,155.65,1,0.0,54.23
US-03846,2016-05-05,2016-05-10,Home Office,South,Office Supplies,Paper,474.95,4,0.0,50.43
US-00149,2016-05-06,2016-05-07,Corporate,East,Furniture,Tables,1665.34,2,0.3,237.86
US-00898,2016-05-06,2016-05-06,Corporate,Central,Office Supplies,Envelopes,25.79,2,0.15,-0.52
US-00898,2016-05-06,2016-05-09,Consumer,East,Technology,Phones,664.35,1,0.0,96.99
US-04053,2016-05-06,2016-05-12,Consumer,East,Office Supplies,Supplies,76.32,1,0.0,5.64
US-04053,2016-05-06,2016-05-10,Consumer,South,Furniture,Bookcases,415.22,1,0.3,-26.37
US-04061,2016-05-06,2016-05-11,Corporate,South,Office Supplies,Art,1463.15,5,0.3,-54.29
US-04321,2016-05-06,2016-05-06,Home Office,South,Furniture,Furnishings,455.46,3,0.1,75.43
US-04692,2016-05-06,2016-05-08,Consumer,South,Technology,Accessories,391.97,2,0.5,-56.43
US-04692,2016-05-06,2016-05-06,Corporate,East,Office Supplies,Supplies,15.22,1,0.0,2.63
US-00198,2016-05-07,2016-05-11,Home Office,East,Office Supplies,Storage,200.98,1,0.3,1.78
US-00198,2016-05-07,2016-05-10,Consumer,South,Office Supplies,Binders,107.12,5,0.5,-0.17
US-00861,2016-05-07,2016-05-11,Corporate,South,Furniture,Furnishings,52.13,1,0.2,4.32
US-01344,2016-05-07,2016-05-11,Home Office,East,Furniture,Tables,282.56,1,0.0,30.22
US-01344,2016-05-07,2016-05-12,Consumer,Central,Furniture,Furnishings,336.17,1,0.0,31.6
US-01828,2016-05-07,2016-05-08,Home Office,South,Technology,Machines,1044.64,1,0.0,156.24
US-02020,2016-05-07,2016-05-08,Corporate,Central,Furniture,Bookcases,787.1,4,0.15,21.75
US-02020,2016-05-07,2016-05-07,Corporate,Central,Furniture,Furnishings,964.44,3,0.15,127.38
US-02020,2016-05-07,2016-05-09,Corporate,Central,Furniture,Bookcases,417.51,1,0.0,27.13
US-01462,2016-05-08,2016-05-10,Home Office,Central,Office Supplies,Envelopes,28.07,1,0.0,6.15
US-01462,2016-05-08,2016-05-08,Consumer,South,Technology,Accessories,202.51,1,0.0,25.38
US-01462,2016-05-08,2016-05-08,Home Office,West,Furniture,Furnishings,390.4,1,0.0,124.81
US-02471,2016-05-08,2016-05-14,Corporate,Central,Technology,Copiers,1053.59,3,0.0,213.4
US-02664,2016-05-08,2016-05-09,Home Office,South,Office Supplies,Fasteners,9.28,1,0.2,-0.56
US-03810,2016-05-08,2016-05-08,Home Office,East,Furniture,Tables,3946.54,3,0.2,-46.17
US-03911,2016-05-08,2016-05-08,Home Office,West,Office Supplies,Supplies,214.2,4,0.0,12.49
US-03975,2016-05-08,2016-05-12,Home Office,East,Technology,Accessories,345.57,3,0.0,45.74
US-04345,2016-05-08,2016-05-12,Home Office,West,Technology,Phones,1135.13,4,0.0,105.39
US-04914,2016-05-08,2016-05-13,Corporate,East,Office Supplies,Supplies,179.37,2,0.1,35.67
US-00990,2016-05-09,2016-05-10,Consumer,South,Furniture,Bookcases,357.34,1,0.0,84.41
US-00990,2016-05-09,2016-05-09,Corporate,West,Office Supplies,Art,20.21,1,0.0,4.74
US-02341,2016-05-09,2016-05-13,Home Office,Central,Office Supplies,Storage,881.87,5,0.1,90.03
US-02650,2016-05-09,2016-05-14,Corporate,Central,Technology,Phones,392.29,1,0.0,95.7
US-03941,2016-05-09,2016-05-13,Corporate,West,Office Supplies,Binders,89.65,1,0.1,-5.14
US-03941,2016-05-09,2016-05-11,Home Office,Central,Technology,Accessories,105.41,1,0.3,-17.99
US-03941,2016-05-09,2016-05-15,Corporate,South,Technology,Machines,640.74,1,0.15,97.85
US-04566,2016-05-09,2016-05-10,Consumer,East,Furniture,Bookcases,119.88,1,0.0,26.0
US-04786,2016-05-09,2016-05-14,Consumer,Central,Technology,Phones,64.78,1,0.0,14.87
US-00027,2016-05-10,2016-05-16,Home Office,South,Furniture,Bookcases,1878.64,5,0.0,313.73
US-04996,2016-05-10,2016-05-11,Corporate,Central,Technology,Accessories,44.35,2,0.0,5.29
US-02080,2016-05-11,2016-05-16,Consumer,West,Office Supplies,Appliances,2981.64,5,0.0,466.73
US-00139,2016-05-12,2016-05-13,Corporate,Central,Technology,Accessories,1134.74,3,0.0,266.66
US-00579,2016-05-12,2016-05-15,Consumer,East,Technology,Copiers,1233.07,3,0.0,332.84
US-03258,2016-05-13,2016-05-13,Consumer,West,Office Supplies,Paper,142.68,1,0.0,22.18
US-04044,2016-05-13,2016-05-14,Consumer,Central,Furniture,Tables,2192.93,2,0.0,375.11
US-04044,2016-05-13,2016-05-19,Consumer,Central,Furniture,Tables,1471.77,2,0.0,447.12
US-01783,2016-05-14,2016-05-14,Home Office,South,Office Supplies,Paper,337.74,2,0.1,-3.94
US-02325,2016-05-14,2016-05-17,Home Office,West,Office Supplies,Binders,57.47,3,0.15,3.11
US-02325,2016-05-14,2016-05-19,Corporate,Central,Office Supplies,Appliances,2020.31,4,0.15,-82.05
US-02325,2016-05-14,2016-05-16,Consumer,South,Furniture,Bookcases,165.58,2,0.0,19.41
US-03494,2016-05-14,2016-05-16,Corporate,East,Office Supplies,Art,274.55,5,0.0,18.07
US-03494,2016-05-14,2016-05-15,Corporate,South,Furniture,Bookcases,1787.16,5,0.2,161.59
US-03634,2016-05-14,2016-05-19,Home Office,South,Furniture,Furnishings,406.77,1,0.0,121.21
US-03634,2016-05-14,2016-05-14,Home Office,Central,Office Supplies,Fasteners,40.78,4,0.0,6.77
US-03634,2016-05-14,2016-05-16,Corporate,South,Furniture,Bookcases,295.3,1,0.0,32.5
US-03746,2016-05-14,2016-05-18,Corporate,Central,Furniture,Tables,4360.44,3,0.0,1137.14
US-04694,2016-05-14,2016-05-18,Consumer,East,Office Supplies,Storage,232.74,1,0.0,80.18
US-02252,2016-05-15,2016-05-17,Consumer,Central,Office Supplies,Paper,123.41,2,0.0,7.97
US-02252,2016-05-15,2016-05-20,Consumer,West,Furniture,Furnishings,394.2,1,0.2,26.47
US-04519,2016-05-15,2016-05-15,Home Office,South,Furniture,Furnishings,385.58,5,0.0,31.21
US-01430,2016-05-16,2016-05-19,Corporate,West,Office Supplies,Paper,22.61,1,0.0,3.3
US-01430,2016-05-16,2016-05-21,Consumer,Central,Furniture,Chairs,981.79,2,0.0,319.18
US-01845,2016-05-16,2016-05-19,Home Office,Central,Office Supplies,Envelopes,94.36,2,0.0,28.55
US-04128,2016-05-16,2016-05-21,Consumer,West,Furniture,Tables,811.09,1,0.0,61.68
US-04128,2016-05-16,2016-05-16,Corporate,Central,Office Supplies,Storage,322.27,1,0.0,82.55
US-04128,2016-05-16,2016-05-17,Consumer,East,Office Supplies,Binders,145.41,2,0.0,15.37
US-04498,2016-05-16,2016-05-20,Home Office,East,Office Supplies,Envelopes,80.8,2,0.5,-16.34
US-01037,2016-05-17,2016-05-22,Consumer,South,Technology,Phones,1629.3,2,0.0,220.34
US-01037,2016-05-17,2016-05-22,Corporate,South,Furniture,Chairs,965.97,3,0.0,279.51
US-01597,2016-05-17,2016-05-22,Home Office,Central,Furniture,Chairs,465.92,2,0.0,58.25
US-01597,2016-05-17,2016-05-22,Home Office,West,Office Supplies,Envelopes,126.84,3,0.15,4.72
US-02227,2016-05-17,2016-05-20,Consumer,East,Furniture,Furnishings,1366.92,3,0.0,351.79
US-02227,2016-05-17,2016-05-17,Home Office,South,Furniture,Bookcases,688.84,3,0.0,173.5
US-03903,2016-05-17,2016-05-19,Home Office,Central,Office Supplies,Appliances,161.47,1,0.0,37.25
US-03903,2016-05-17,2016-05-22,Home Office,East,Technology,Machines,1070.55,1,0.15,179.57
US-04201,2016-05-17,2016-05-20,Corporate,South,Technology,Copiers,1308.87,1,0.0,289.37
US-04201,2016-05-17,2016-05-23,Home Office,West,Technology,Phones,151.44,1,0.0,29.28
US-04495,2016-05-17,2016-05-17,Corporate,South,Office Supplies,Fasteners,21.84,3,0.1,0.56
US-04495,2016-05-17,2016-05-20,Corporate,Central,Office Supplies,Binders,16.2,1,0.0,4.76
US-04495,2016-05-17,2016-05-20,Home Office,Central,Office Supplies,Appliances,1213.91,2,0.2,257.89
US-00122,2016-05-18,2016-05-24,Consumer,South,Furniture,Chairs,316.16,1,0.4,11.35
US-00122,2016-05-18,2016-05-19,Consumer,East,Office Supplies,Appliances,144.97,2,0.0,36.48
US-00387,2016-05-18,2016-05-22,Consumer,West,Office Supplies,Paper,37.29,1,0.5,-5.96
US-00387,2016-05-18,2016-05-19,Consumer,South,Office Supplies,Art,195.25,1,0.0,36.83
US-01816,2016-05-18,2016-05-21,Home Office,South,Technology,Phones,511.34,1,0.0,131.41
US-01996,2016-05-18,2016-05-21,Consumer,Central,Office Supplies,Envelopes,201.67,5,0.0,68.8
US-01996,2016-05-18,2016-05-18,Consumer,Central,Furniture,Furnishings,1483.46,3,0.0,297.91
US-01996,2016-05-18,2016-05-23,Corporate,West,Technology,Accessories,154.52,1,0.0,22.61
US-02240,2016-05-18,2016-05-20,Corporate,Central,Furniture,Chairs,830.64,2,0.1,-15.87
US-02240,2016-05-18,2016-05-23,Corporate,West,Furniture,Furnishings,561.99,5,0.0,36.4
US-02394,2016-05-18,2016-05-18,Consumer,South,Technology,Machines,5664.24,4,0.0,1826.54
US-03050,2016-05-18,2016-05-22,Consumer,South,Office Supplies,Labels,10.15,1,0.0,0.8
US-03843,2016-05-18,2016-05-19,Home Office,East,Furniture,Bookcases,528.89,1,0.0,153.01
US-00402,2016-05-19,2016-05-22,Home Office,Central,Office Supplies,Fasteners,92.71,4,0.4,-21.31
US-03279,2016-05-19,2016-05-23,Corporate,South,Office Supplies,Paper,554.53,3,0.3,23.32
US-03279,2016-05-19,2016-05-19,Home Office,South,Furniture,Furnishings,510.83,2,0.1,99.01
US-04906,2016-05-19,2016-05-22,Consumer,East,Office Supplies,Storage,364.38,1,0.1,16.25
US-01354,2016-05-20,2016-05-23,Home Office,South,Technology,Accessories,954.03,3,0.0,52.36
US-01354,2016-05-20,2016-05-22,Home Office,East,Office Supplies,Fasteners,21.31,4,0.0,7.45
US-02476,2016-05-20,2016-05-21,Consumer,West,Office Supplies,Paper,243.56,2,0.3,-55.29
US-03311,2016-05-20,2016-05-24,Home Office,West,Furniture,Bookcases,395.4,1,0.0,79.34
US-04166,2016-05-20,2016-05-25,Home Office,East,Office Supplies,Appliances,1757.67,3,0.0,228.92
US-04166,2016-05-20,2016-05-24,Home Office,West,Furniture,Tables,903.77,2,0.0,163.34
US-04311,2016-05-20,2016-05-24,Corporate,East,Office Supplies,Envelopes,158.36,4,0.0,41.26
US-04311,2016-05-20,2016-05-20,Home Office,South,Office Supplies,Storage,336.71,4,0.0,98.74
US-04311,2016-05-20,2016-05-22,Corporate,Central,Office Supplies,Art,72.97,2,0.0,21.71
US-04872,2016-05-20,2016-05-22,Consumer,Central,Technology,Accessories,427.19,3,0.0,21.91
US-01063,2016-05-21,2016-05-24,Home Office,East,Office Supplies,Supplies,267.17,3,0.0,37.89
US-03806,2016-05-21,2016-05-24,Consumer,Central,Office Supplies,Paper,527.11,3,0.0,157.87
US-03806,2016-05-21,2016-05-22,Consumer,West,Furniture,Bookcases,468.94,1,0.3,-19.49
US-03806,2016-05-21,2016-05-22,Corporate,Central,Technology,Accessories,508.21,5,0.0,130.99
US-00977,2016-05-22,2016-05-22,Home Office,East,Office Supplies,Envelopes,176.81,4,0.0,44.99
US-01409,2016-05-22,2016-05-22,Corporate,South,Technology,Copiers,5283.22,3,0.0,1783.08
US-01409,2016-05-22,2016-05-24,Corporate,East,Office Supplies,Fasteners,55.31,2,0.0,5.64
US-01409,2016-05-22,2016-05-27,Home Office,East,Office Supplies,Supplies,15.78,2,0.2,2.28
US-04815,2016-05-22,2016-05-24,Corporate,Central,Technology,Phones,1915.31,3,0.0,267.87
US-04815,2016-05-22,2016-05-24,Home Office,East,Office Supplies,Paper,156.79,1,0.0,13.21
US-02821,2016-05-23,2016-05-23,Home Office,East,Office Supplies,Storage,1289.16,5,0.0,249.53
US-02821,2016-05-23,2016-05-29,Corporate,West,Technology,Machines,532.21,1,0.0,70.13
US-00891,2016-05-24,2016-05-25,Consumer,West,Furniture,Furnishings,495.69,1,0.0,132.93
US-00891,2016-05-24,2016-05-26,Home Office,South,Furniture,Chairs,433.61,3,0.2,-21.29
US-00576,2016-05-25,2016-05-28,Consumer,West,Office Supplies,Fasteners,11.05,1,0.15,0.32
US-00635,2016-05-25,2016-05-27,Corporate,West,Furniture,Tables,1386.33,1,0.15,-18.35
US-00746,2016-05-25,2016-05-26,Home Office,East,Office Supplies,Labels,64.61,2,0.0,8.54
US-03564,2016-05-25,2016-05-28,Corporate,East,Technology,Phones,784.06,1,0.0,41.9
US-00155,2016-05-26,2016-05-31,Consumer,East,Technology,Copiers,3299.59,2,0.0,755.8
US-00155,2016-05-26,2016-05-31,Home Office,West,Technology,Machines,999.14,3,0.0,67.73
US-01250,2016-05-26,2016-05-28,Home Office,South,Office Supplies,Supplies,34.11,2,0.5,-3.5
US-03119,2016-05-26,2016-05-28,Corporate,Central,Technology,Phones,483.82,1,0.1,63.14
US-04510,2016-05-26,2016-06-01,Corporate,South,Furniture,Tables,2682.55,2,0.0,276.38
US-04510,2016-05-26,2016-05-31,Corporate,South,Furniture,Chairs,1250.59,4,0.1,91.23
US-04510,2016-05-26,2016-05-27,Corporate,South,Technology,Copiers,1000.26,1,0.0,292.7
US-00596,2016-05-27,2016-06-01,Consumer,East,Furniture,Furnishings,375.31,2,0.0,96.32
US-00596,2016-05-27,2016-06-01,Consumer,East,Furniture,Tables,903.45,3,0.1,25.36
US-01138,2016-05-27,2016-05-28,Home Office,South,Technology,Accessories,241.05,1,0.0,51.62
US-03777,2016-05-27,2016-05-29,Consumer,West,Office Supplies,Binders,5.34,1,0.0,1.83
US-03777,2016-05-27,2016-05-28,Corporate,East,Office Supplies,Storage,281.51,4,0.1,-6.74
US-04257,2016-05-27,2016-05-30,Home Office,Central,Office Supplies,Art,531.11,4,0.0,171.92
US-04257,2016-05-27,2016-05-27,Consumer,Central,Technology,Copiers,7039.19,5,0.0,2100.92
US-04943,2016-05-27,2016-05-31,Home Office,West,Furniture,Furnishings,324.41,1,0.0,37.61
US-00603,2016-05-28,2016-05-29,Home Office,East,Technology,Phones,392.65,1,0.0,46.84
US-00603,2016-05-28,2016-05-28,Home Office,Central,Furniture,Tables,1288.54,1,0.0,100.48
US-00603,2016-05-28,2016-06-03,Consumer,West,Office Supplies,Binders,59.32,1,0.15,12.07
US-01543,2016-05-28,2016-05-29,Home Office,South,Office Supplies,Supplies,154.5,4,0.0,42.37
US-01676,2016-05-28,2016-05-28,Home Office,Central,Furniture,Bookcases,3072.06,5,0.0,771.79
US-02116,2016-05-28,2016-05-31,Home Office,South,Technology,Accessories,761.03,3,0.0,177.58
US-00161,2016-05-29,2016-06-03,Consumer,East,Office Supplies,Art,148.27,1,0.0,37.66
US-00161,2016-05-29,2016-05-31,Corporate,East,Furniture,Bookcases,376.17,1,0.0,109.76
US-00163,2016-05-29,2016-06-03,Consumer,Central,Furniture,Chairs,537.02,1,0.1,105.48
US-01681,2016-05-29,2016-05-29,Home Office,West,Furniture,Bookcases,328.79,1,0.3,-0.7
US-02232,2016-05-29,2016-06-02,Home Office,Central,Office Supplies,Storage,696.17,3,0.2,32.33
US-02232,2016-05-29,2016-05-29,Home Office,East,Furniture,Tables,621.71,2,0.0,95.9
US-03246,2016-05-29,2016-05-30,Corporate,Central,Office Supplies,Fasteners,12.39,1,0.0,0.67
US-03246,2016-05-29,2016-06-01,Home Office,Central,Office Supplies,Supplies,105.65,2,0.0,26.88
US-04525,2016-05-29,2016-05-29,Consumer,East,Furniture,Furnishings,30.45,1,0.0,9.25
US-04525,2016-05-29,2016-06-03,Consumer,Central,Technology,Machines,779.18,1,0.2,79.78
US-04604,2016-05-29,2016-06-03,Consumer,East,Office Supplies,Art,352.13,5,0.0,70.94
US-04604,2016-05-29,2016-05-29,Corporate,West,Technology,Machines,7026.34,5,0.0,1237.64
US-00594,2016-05-30,2016-05-30,Consumer,East,Office Supplies,Envelopes,218.98,5,0.1,7.98
US-00956,2016-05-30,2016-06-03,Corporate,West,Furniture,Chairs,1676.74,4,0.0,366.22
US-03722,2016-05-30,2016-05-31,Consumer,South,Furniture,Furnishings,284.2,1,0.4,-23.92
US-04437,2016-05-30,2016-05-31,Home Office,West,Technology,Phones,1029.33,3,0.0,233.37
US-00091,2016-05-31,2016-06-03,Home Office,Central,Office Supplies,Binders,35.52,1,0.1,1.77
US-00132,2016-05-31,2016-06-06,Consumer,West,Office Supplies,Binders,54.82,1,0.1,2.79
US-00132,2016-05-31,2016-06-05,Corporate,South,Furniture,Furnishings,1456.01,5,0.0,371.59
US-02258,2016-05-31,2016-05-31,Consumer,Central,Technology,Phones,3247.33,4,0.3,-130.78
US-04918,2016-05-31,2016-06-04,Home Office,Central,Office Supplies,Art,556.94,3,0.0,73.14
US-00054,2016-06-01,2016-06-05,Home Office,East,Technology,Phones,194.49,1,0.2,19.88
US-00946,2016-06-01,2016-06-02,Corporate,West,Technology,Machines,773.65,1,0.0,258.12
US-00946,2016-06-01,2016-06-02,Corporate,West,Furniture,Furnishings,328.69,3,0.15,9.42
US-02272,2016-06-01,2016-06-04,Home Office,Central,Furniture,Furnishings,438.12,1,0.5,-127.22
US-04410,2016-06-02,2016-06-08,Consumer,South,Office Supplies,Labels,69.11,5,0.0,12.41
US-01658,2016-06-03,2016-06-07,Consumer,Central,Furniture,Tables,5271.08,4,0.0,486.31
US-01658,2016-06-03,2016-06-07,Corporate,South,Technology,Accessories,1137.53,3,0.0,95.29
US-01658,2016-06-03,2016-06-09,Consumer,West,Furniture,Bookcases,740.35,5,0.1,58.18
US-02132,2016-06-03,2016-06-07,Consumer,West,Office Supplies,Fasteners,25.27,2,0.0,7.79
US-02132,2016-06-03,2016-06-04,Consumer,Central,Technology,Copiers,644.91,1,0.0,68.99
